tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,codigo_provincia,provincia,codigo_canton,canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,UNIVERSIDAD,12D01C08S01,UNIVERSIDAD 1,12,LOS RÍOS,1201,BABAHOYO,"-1,80639","-79,49001",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-21,19:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,47,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,CHOFER/CONDUCTOR,SIN_DATO
ASESINATO,ZONA 9,D.M. QUITO,LA DELICIA,LA BOTA,17D03C18S01,LA BOTA 1,17,PICHINCHA,1701,QUITO,"-0,09637","-78,46663",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,04:30:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,SIN_DATO,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,INICIAL
ASESINATO,ZONA 9,D.M. QUITO,LA DELICIA,LA BOTA,17D03C18S01,LA BOTA 1,17,PICHINCHA,1701,QUITO,"-0,09637","-78,46663",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,04:30:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,BALZAR,PALESTINA,09D13C09S02,PALESTINA 2,9,GUAYAS,913,PALESTINA,"-1,63143","-79,9759",RURAL,VÍA PÚBLICA,PÚBLICO,2026-02-20,00:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,EL CARMEN,EL CARMEN,13D05C03S03,EL CARMEN 3,13,MANABÍ,1304,EL CARMEN,"-0,27843","-79,43796",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,01:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,EL CARMEN,EL CARMEN,13D05C03S03,EL CARMEN 3,13,MANABÍ,1304,EL CARMEN,"-0,27843","-79,43796",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,01:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,BASICA
ASESINATO,ZONA 4,MANABÍ,MANTA,CUBA,13D02C10S04,CUBA 4,13,MANABÍ,1308,MANTA,"-0,98405","-80,70984",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,14:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,WILSON FRANCO,07D02C18S01,WILSON FRANCO 1,7,EL ORO,701,MACHALA,"-3,26077","-79,99236",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,13:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,47,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,7 LAGOS,09D01C04S01,7 LAGOS 1,9,GUAYAS,901,GUAYAQUIL,"-2,25843","-79,87125",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,00:40:00,ARMA BLANCA,CORTO PUNZANTE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,41,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 7,EL ORO,SANTA ROSA,TORATA,07D06C01S01,TORATA 1,7,EL ORO,712,SANTA ROSA,"-3,60065","-79,88788",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,22:00:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA BLANCA,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,NO DETERMINADO,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,MILAGRO,CENTRO,09D17C05S02,CENTRO 2,9,GUAYAS,910,MILAGRO,"-2,13693","-79,59645",URBANO,GASOLINERAS,PRIVADO,2026-02-20,23:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,MONTALVO,12D01C18S01,MONTALVO 1,12,LOS RÍOS,1203,MONTALVO,"-1,78201","-79,28054",URBANO,CASA/VILLA,PRIVADO,2026-02-20,20:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ADMINISTRADOR,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,QUEVEDO,DIVINO NIÑO,12D03C06S01,DIVINO NIÑO 1,12,LOS RÍOS,1205,QUEVEDO,"-1,03769","-79,45599",URBANO,CEMENTERIOS,PRIVADO,2026-02-20,15:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PLAYAS,PLAYAS,09D22C01S01,PLAYAS 1,9,GUAYAS,921,PLAYAS,"-2,63619","-80,39767",URBANO,MERCADOS,PÚBLICO,2026-02-20,14:30:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR PRIMARIO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PLAYAS,PLAYAS,09D22C01S01,PLAYAS 1,9,GUAYAS,921,PLAYAS,"-2,63597","-80,38904",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,16:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,QUEVEDO,7 DE OCTUBRE,12D03C07S03,7 DE OCTUBRE 3,12,LOS RÍOS,1205,QUEVEDO,"-1,04616","-79,48993",RURAL,FINCA,PRIVADO,2026-02-20,18:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 7,EL ORO,HUAQUILLAS,UNIÓN LOJANA,07D05C05S02,UNIÓN LOJANA 2,7,EL ORO,707,HUAQUILLAS,"-3,47436","-80,23172",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,17:00:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,INTELECTUAL,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE,09D19C02S02,JUAN BAUTISTA AGUIRRE 2,9,GUAYAS,906,DAULE,"-2,04926","-79,88966",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,15:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,42,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,INGENIERO/ARQUITECTO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,SALITRE,VERNAZA,09D20C03S01,VERNAZA 1,9,GUAYAS,919,SALITRE,"-1,75543","-79,82995",RURAL,VÍA PÚBLICA,PÚBLICO,2026-02-20,20:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,CHONE,RANCHO VIEJO,13D07C02S01,RANCHO VIEJO 1,13,MANABÍ,1303,CHONE,"-0,69585","-80,11937",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-20,23:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO DE MOTOS,HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,SAN FRANCISCO,09D07C07S02,SAN FRANCISCO 2,9,GUAYAS,901,GUAYAQUIL,"-2,0529","-79,94368",URBANO,CENTROS DE REHABILITACIÓN SOCIAL,PRIVADO,2026-02-20,20:00:00,ARMA CONTUNDENTE,OBJETO CONTUSO,DELINCUENCIA COMÚN,AMENAZA,HERIDAS CONTUSAS,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,EMPALME,PUERTO DEL MONO,09D15C02S01,PUERTO DEL MONO 1,9,GUAYAS,908,EL EMPALME,"-0,90144","-79,62521",RURAL,TERRENO BALDÍO,PÚBLICO,2026-02-19,04:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,EMPALME,EMPALME SUROESTE,09D15C04S01,EMPALME SUROESTE 1,9,GUAYAS,908,EL EMPALME,"-1,0404","-79,69237",RURAL,VÍA PÚBLICA,PÚBLICO,2026-02-19,06:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,64,A,HOMBRE,MASCULINO,NO DETERMINADO,CASADO,ECUADOR,NINGUNA,TRABAJADOR PRIMARIO,SIN_DATO
ASESINATO,ZONA 1,ESMERALDAS,ESMERALDAS,BELLAVISTA NORTE,08D01C06S02,BELLAVISTA NORTE 2,8,ESMERALDAS,801,ESMERALDAS,"0,97531","-79,65186",URBANO,CASA/VILLA,PRIVADO,2026-02-19,00:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ARTESANO/OFICIO,SIN_DATO
ASESINATO,ZONA 1,SUCUMBÍOS,LAGO AGRIO,EL DORADO,21D02C02S01,EL DORADO 1,21,SUCUMBÍOS,2101,LAGO AGRIO,"0,08144","-76,88505",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-19,06:40:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,44,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,RIO DE CAÑA,13D02C03S01,RIO DE CAÑA 1,13,MANABÍ,1308,MANTA,"-1,04177","-80,82582",RURAL,VÍA PÚBLICA,PÚBLICO,2026-02-19,07:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,OTROS,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,PARQUE LINEAL,07D02C20S01,PARQUE LINEAL 1,7,EL ORO,701,MACHALA,"-3,26358","-79,96949",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-19,16:17:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,PORTOVIEJO,COLON,13D01C01S02,COLON 2,13,MANABÍ,1301,PORTOVIEJO,"-1,15156","-80,40319",RURAL,VÍA PÚBLICA,PÚBLICO,2026-02-19,16:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 5,SANTA ELENA,LIBERTAD SALINAS,5 DE JUNIO,24D02C03S01,5 DE JUNIO 1,24,SANTA ELENA,2402,LA LIBERTAD,"-2,23721","-80,90577",URBANO,CASA/VILLA,PRIVADO,2026-02-19,15:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,COLOMBIA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,SUCRE,SAN VICENTE,13D11C05S01,SAN VICENTE 1,13,MANABÍ,1322,SAN VICENTE,"-0,60145","-80,40478",URBANO,CASA/VILLA,PRIVADO,2026-02-19,11:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,LA ESMERALDA,12D01C19S02,LA ESMERALDA 2,12,LOS RÍOS,1203,MONTALVO,"-1,86924","-79,34989",RURAL,VÍA PÚBLICA,PÚBLICO,2026-02-19,18:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,42,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CISNE,09D04C01S02,CISNE 2,9,GUAYAS,901,GUAYAQUIL,"-2,2235","-79,92854",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-19,16:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,40,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S01,FLORIDA 1,9,GUAYAS,901,GUAYAQUIL,"-2,13365","-79,94159",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-19,17:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,FLORIDA,09D06C05S01,FLORIDA 1,9,GUAYAS,901,GUAYAQUIL,"-2,13365","-79,94159",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-19,17:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO
ASESINATO,ZONA 3,COTOPAXI,LATACUNGA,CHOFER,05D01C13S01,CHOFER 1,5,COTOPAXI,501,LATACUNGA,"-0,95952","-78,62172",RURAL,CASA/VILLA,PRIVADO,2026-02-19,21:00:00,CONSTRICTORA,CABLE,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),ESTRANGULACION,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,VENEZUELA,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 7,EL ORO,HUAQUILLAS,ARENILLAS,07D05C02S01,ARENILLAS 1,7,EL ORO,702,ARENILLAS,"-3,40784","-80,05214",RURAL,MAR,PÚBLICO,2026-02-19,18:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 6,CAÑAR,LA TRONCAL,TRONCAL CENTRO,03D03C02S01,TRONCAL CENTRO 1,3,CAÑAR,304,LA TRONCAL,"-2,34938","-79,31205",RURAL,MAR,PÚBLICO,2026-02-19,14:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO
ASESINATO,ZONA 6,CAÑAR,LA TRONCAL,TRONCAL CENTRO,03D03C02S01,TRONCAL CENTRO 1,3,CAÑAR,304,LA TRONCAL,"-2,34938","-79,31205",RURAL,MAR,PÚBLICO,2026-02-19,14:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,NO APLICA,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO
ASESINATO,ZONA 2,PICHINCHA,RUMIÑAHUI - MEJÍA,ALÓAG,17D11C05S01,ALÓAG 1,17,PICHINCHA,1703,MEJÍA,"-0,44047","-78,67489",RURAL,QUEBRADAS,PÚBLICO,2026-02-19,05:00:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,ROBO DE CARROS,HERIDAS CONTUSAS,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
HOMICIDIO,ZONA 1,ESMERALDAS,SAN LORENZO,FRONTERA,08D05C01S03,FRONTERA 3,8,ESMERALDAS,805,SAN LORENZO,"1,28495","-78,83374",URBANO,CASA/VILLA,PRIVADO,2026-02-19,19:00:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,40,A,MUJER,FEMENINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BUENA FE,BUENA FE ESTE,12D06C04S01,BUENA FE ESTE 1,12,LOS RÍOS,1210,BUENA FE,"-0,88775","-79,48405",URBANO,CASA/VILLA,PRIVADO,2026-02-18,00:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,14,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,9 DE OCTUBRE,09D03C03S04,9 DE OCTUBRE 4,9,GUAYAS,901,GUAYAQUIL,"-2,18426","-79,88539",URBANO,CASA/VILLA,PRIVADO,2026-02-18,01:43:00,ARMA BLANCA,CORTO PUNZANTE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,47,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TÉCNICO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MURCIÉLAGO,13D02C06S01,MURCIÉLAGO 1,13,MANABÍ,1308,MANTA,"-0,9494","-80,73466",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-18,02:00:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,47,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,CHOFER/CONDUCTOR,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,VENTANAS,VENTANAS SUR,12D04C06S01,VENTANAS SUR 1,12,LOS RÍOS,1207,VENTANAS,"-1,4429","-79,46618",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-18,03:45:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,RIO DE CAÑA,13D02C03S01,RIO DE CAÑA 1,13,MANABÍ,1308,MANTA,"-1,06207","-80,84695",RURAL,VÍA PÚBLICA,PÚBLICO,2026-02-18,07:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PEDRO CARBO,LOMAS DE SARGENTILLO,09D14C05S01,LOMAS DE SARGENTILLO 1,9,GUAYAS,924,LOMAS DE SARGENTILLO,"-1,88088","-80,0817",URBANO,SALA DE BELLEZA,PRIVADO,2026-02-18,13:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNO DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
HOMICIDIO,ZONA 1,SUCUMBÍOS,SHUSHUFINDI,LIMONCOCHA,21D04C05S01,LIMONCOCHA 1,21,SUCUMBÍOS,2104,SHUSHUFINDI,"-0,29277","-76,65914",RURAL,CASA/VILLA,PRIVADO,2026-02-18,04:00:00,ARMA BLANCA,MACHETE,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA BLANCA,23,A,HOMBRE,MASCULINO,INDIGENA,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,9,GUAYAS,901,GUAYAQUIL,"-2,12137","-79,96398",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-18,20:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MUCHO LOTE,09D07C04S01,MUCHO LOTE 1,9,GUAYAS,901,GUAYAQUIL,"-2,0877","-79,91738",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-18,23:40:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,42,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,PROFESIONAL DE BELLEZA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MUCHO LOTE,09D07C04S01,MUCHO LOTE 1,9,GUAYAS,901,GUAYAQUIL,"-2,0877","-79,91738",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-18,23:40:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,69,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ARTESANO/OFICIO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MUCHO LOTE,09D07C04S01,MUCHO LOTE 1,9,GUAYAS,901,GUAYAQUIL,"-2,0877","-79,91738",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-18,23:40:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,MUCHO LOTE,09D07C04S01,MUCHO LOTE 1,9,GUAYAS,901,GUAYAQUIL,"-2,0877","-79,91738",URBANO,VÍA PÚBLICA,PÚBLICO,2026-02-18,23:40:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,45,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO
